Time,Open_EURUSD_D1,Close_EURUSD_D1,Volume_EURUSD_D1,Difference_EURUSD_D1,Open_EURCAD_D1,Close_EURCAD_D1,Volume_EURCAD_D1,Difference_EURCAD_D1,Open_EURCHF_D1,Close_EURCHF_D1,Volume_EURCHF_D1,Difference_EURCHF_D1,Open_EURGBP_D1,Close_EURGBP_D1,Volume_EURGBP_D1,Difference_EURGBP_D1,Open_EURJPY_D1,Close_EURJPY_D1,Volume_EURJPY_D1,Difference_EURJPY_D1
2009-02-17,1.27645,1.258,834004,-0.018450000000000077,1.58655,1.589,265070,0.0024500000000000632,1.48365,1.4702,207939,-0.013449999999999962,0.8951,0.88345,572114,-0.01165000000000005,117.235,116.08,684484,-1.1550000000000011
2009-02-18,1.258,1.2576,558509,-0.00039999999999995595,1.5891,1.58245,234953,-0.006650000000000045,1.4702,1.4763,166947,0.006099999999999994,0.88345,0.8815,315773,-0.0019500000000000073,116.08,117.85,531443,1.769999999999996
2009-02-19,1.25765,1.2634,603738,0.005750000000000144,1.5825,1.5884,218054,0.005900000000000016,1.47635,1.48675,186733,0.010399999999999965,0.8816,0.8879,554778,0.006299999999999972,117.845,118.915,434583,1.0700000000000074
2009-02-20,1.2634,1.2825,672059,0.019099999999999895,1.5885,1.60475,213838,0.016249999999999876,1.48675,1.4828,208320,-0.00395000000000012,0.88795,0.8885,588434,0.0005499999999999394,118.92,119.7,294111,0.7800000000000011
2009-02-23,1.2804,1.26855,1129631,-0.011849999999999916,1.6008,1.5884,267364,-0.012399999999999967,1.4843,1.48255,253515,-0.0017499999999999183,0.8889,0.8755,736486,-0.013400000000000079,119.575,119.69,466614,0.11499999999999488
2009-02-24,1.26855,1.28485,983781,0.01629999999999998,1.5883,1.59635,233250,0.00804999999999989,1.48255,1.4902,218819,0.007649999999999935,0.87545,0.88455,483886,0.009099999999999997,119.685,124.17,437853,4.484999999999999
2009-02-25,1.28485,1.2739,1120421,-0.010950000000000015,1.59635,1.59795,267103,0.0016000000000000458,1.4902,1.48905,162469,-0.0011499999999999844,0.8846,0.8936,524421,0.008999999999999897,124.17,124.305,753533,0.13500000000000512
2009-02-26,1.2739,1.2699,652051,-0.0040000000000000036,1.59795,1.5921,216109,-0.005849999999999911,1.48905,1.4815,122066,-0.007549999999999946,0.8936,0.89,268138,-0.0035999999999999366,124.305,124.105,513752,-0.20000000000000284
2009-02-27,1.26995,1.2665,669008,-0.003449999999999953,1.59225,1.61525,230611,0.02300000000000013,1.4815,1.48235,137637,0.0008500000000000174,0.89005,0.88505,166535,-0.0050000000000000044,124.105,123.625,471833,-0.480000000000004
2009-03-02,1.26295,1.25675,875536,-0.006199999999999983,1.61265,1.6213,251956,0.008650000000000047,1.4789,1.47765,162614,-0.0012500000000001954,0.88325,0.89615,334384,0.012900000000000023,123.45,122.25,628541,-1.2000000000000028
2009-03-03,1.25675,1.24615,891817,-0.010599999999999943,1.6213,1.6147,264278,-0.006599999999999939,1.47765,1.4729,190817,-0.00474999999999981,0.89615,0.89025,253705,-0.005900000000000016,122.25,122.705,507824,0.4549999999999983
2009-03-04,1.2462,1.26035,871503,0.014150000000000107,1.6147,1.60805,254693,-0.006650000000000045,1.4729,1.4776,184808,0.0046999999999999265,0.8903,0.89075,218781,0.00045000000000006146,122.71,125.12,543674,2.410000000000011
2009-03-05,1.26035,1.2559,710385,-0.004450000000000065,1.60825,1.6158,236019,0.007549999999999946,1.4776,1.4689,201476,-0.00869999999999993,0.89075,0.8866,441282,-0.004149999999999987,125.12,123.635,487659,-1.4849999999999994
2009-03-06,1.25585,1.26485,782704,0.009000000000000119,1.61575,1.627,232357,0.011249999999999982,1.4689,1.46565,184079,-0.003250000000000197,0.8866,0.89735,541765,0.010749999999999926,123.635,124.335,506932,0.6999999999999886
2009-03-09,1.26488,1.2628,1101628,-0.002080000000000082,1.6282,1.6383,283878,0.010099999999999998,1.46542,1.4633,189030,-0.0021199999999998997,0.8978,0.91385,558715,0.01605000000000001,124.665,125.07,581801,0.4049999999999869
2009-03-10,1.2628,1.2727,1033373,0.00990000000000002,1.63845,1.62825,291242,-0.010199999999999987,1.46325,1.47435,193859,0.01110000000000011,0.91385,0.9234,458453,0.009549999999999947,125.065,125.63,581719,0.5649999999999977
2009-03-11,1.2727,1.28465,1093725,0.011950000000000127,1.6283,1.65225,246005,0.023949999999999916,1.47435,1.48035,199612,0.006000000000000005,0.92335,0.92565,538684,0.0022999999999999687,125.63,124.825,557560,-0.8049999999999926
2009-03-12,1.28465,1.2921,1035711,0.007449999999999957,1.6522,1.651,269669,-0.0011999999999998678,1.4803,1.5329,233041,0.05259999999999998,0.9256,0.9267,447689,0.0010999999999999899,124.825,126.12,590457,1.2950000000000017
2009-03-13,1.2922,1.2928,783491,0.0005999999999999339,1.65105,1.64315,211799,-0.007899999999999796,1.5329,1.532,153967,-0.0008999999999999009,0.9268,0.9233,346270,-0.0034999999999999476,126.12,126.685,496258,0.5649999999999977
2009-03-16,1.28791,1.2975,1165162,0.009589999999999987,1.6383,1.64915,240181,0.010849999999999804,1.5316,1.5379,293247,0.006299999999999972,0.92255,0.92165,577719,-0.0009000000000000119,126.37,127.71,687091,1.3399999999999892
2009-03-17,1.2975,1.30115,774110,0.003649999999999931,1.64915,1.65195,214790,0.0028000000000001357,1.53785,1.53825,194943,0.00039999999999995595,0.9216,0.92665,382900,0.005049999999999999,127.71,128.46,509465,0.7500000000000142
2009-03-18,1.30115,1.3451,981251,0.043949999999999934,1.65185,1.67945,257114,0.02760000000000007,1.53825,1.53615,223747,-0.0020999999999999908,0.92675,0.9445,403514,0.017750000000000044,128.46,129.655,387698,1.1949999999999932
2009-03-19,1.3451,1.36555,958206,0.02045000000000008,1.67945,1.69325,280007,0.013799999999999812,1.5361,1.53455,236012,-0.0015499999999999403,0.9444,0.9419,370067,-0.0025000000000000577,129.65,129.25,404173,-0.4000000000000057
2009-03-20,1.36555,1.35795,808383,-0.007600000000000051,1.69325,1.68395,215645,-0.009299999999999864,1.5345,1.5308,210380,-0.0037000000000000366,0.9419,0.93865,388324,-0.003249999999999975,129.25,130.28,384324,1.0300000000000011
2009-03-23,1.362,1.3664,812142,0.0043999999999999595,1.68795,1.66795,252472,-0.020000000000000018,1.53205,1.5348,200187,0.00275000000000003,0.9417,0.93095,429773,-0.010749999999999926,130.245,133.4,524217,3.155000000000001
2009-03-24,1.36635,1.34655,1096592,-0.01980000000000004,1.66785,1.6574,182367,-0.01045000000000007,1.5348,1.5219,211230,-0.012899999999999912,0.93085,0.91735,394609,-0.013499999999999956,133.4,131.72,526899,-1.6800000000000068
2009-03-25,1.34645,1.35895,830551,0.012500000000000178,1.6574,1.67195,169961,0.014550000000000063,1.5219,1.522,202479,9.999999999998899e-05,0.91735,0.93215,270188,0.014800000000000035,131.72,132.79,448265,1.0699999999999932
2009-03-26,1.35895,1.3557,910547,-0.003250000000000197,1.6722,1.6631,162758,-0.009099999999999886,1.5221,1.5248,181075,0.0026999999999999247,0.93215,0.93665,445574,0.0044999999999999485,132.795,133.59,454807,0.7950000000000159
2009-03-27,1.35563,1.3287,659854,-0.0269299999999999,1.66285,1.64885,104470,-0.014000000000000012,1.5248,1.5201,175529,-0.0046999999999999265,0.93655,0.92775,305839,-0.00880000000000003,133.59,130.01,352629,-3.5800000000000125
2009-03-30,1.32282,1.321,719917,-0.0018200000000001548,1.6397,1.66555,143201,0.02585000000000015,1.51781,1.5169,210653,-0.0009100000000001884,0.92808,0.92485,338796,-0.003230000000000066,129.715,129.415,420340,-0.30000000000001137
2009-03-31,1.321,1.31775,761508,-0.003249999999999975,1.6655,1.6705,125243,0.0050000000000001155,1.517,1.50645,229673,-0.010549999999999837,0.9249,0.92255,319847,-0.0023500000000000743,129.4,130.175,487701,0.7750000000000057
2009-04-01,1.31775,1.3264,672469,0.008650000000000047,1.6705,1.6666,121887,-0.0039000000000000146,1.5064,1.517,225235,0.010599999999999943,0.9225,0.9154,325684,-0.007099999999999995,130.175,130.76,463931,0.5849999999999795
2009-04-02,1.32635,1.3459,690330,0.01955000000000018,1.66665,1.66635,142101,-0.00029999999999996696,1.51695,1.5263,256291,0.00934999999999997,0.91535,0.9133,330292,-0.0020499999999999963,130.76,134.45,421186,3.6899999999999977
2009-04-03,1.3459,1.34835,582568,0.002449999999999841,1.66645,1.6576,125810,-0.008850000000000025,1.52625,1.5244,179020,-0.0018500000000001293,0.9133,0.90815,383133,-0.005149999999999988,134.465,135.245,373059,0.7800000000000011
2009-04-06,1.34955,1.33425,672999,-0.015300000000000091,1.65965,1.66165,118623,0.0020000000000000018,1.52485,1.51625,229605,-0.008599999999999941,0.90952,0.90925,441411,-0.00026999999999999247,135.21,134.155,460114,-1.0550000000000068
2009-04-07,1.33415,1.3203,684181,-0.013849999999999918,1.66155,1.6374,143672,-0.024150000000000116,1.51635,1.5135,238824,-0.002850000000000019,0.9093,0.8986,294342,-0.010700000000000043,134.155,132.68,400478,-1.4749999999999943
2009-04-08,1.3203,1.324,703805,0.0037000000000000366,1.6373,1.63945,144292,0.0021500000000000963,1.51365,1.5216,247168,0.007950000000000124,0.8986,0.90145,287127,0.002850000000000019,132.68,132.21,461337,-0.46999999999999886
2009-04-09,1.324,1.3111,581103,-0.012900000000000134,1.63935,1.6066,136912,-0.03275000000000006,1.5216,1.52135,208821,-0.0002500000000000835,0.9014,0.8955,279707,-0.005900000000000016,132.215,131.88,413154,-0.33500000000000796
2009-04-10,1.3111,1.31845,171018,0.007349999999999968,1.60665,1.6155,20109,0.008850000000000025,1.52145,1.52143,82774,-1.999999999990898e-05,0.8955,0.8982,68235,0.0027000000000000357,131.875,132.15,74243,0.2750000000000057
2009-04-13,1.31862,1.3326,276559,0.013980000000000103,1.61475,1.6291,90028,0.014350000000000085,1.52225,1.5145,140180,-0.007750000000000146,0.90067,0.8973,200199,-0.003369999999999984,132.33,133.585,221061,1.2549999999999955
2009-04-14,1.3326,1.3243,512719,-0.008299999999999974,1.62905,1.61085,148560,-0.018200000000000216,1.5145,1.50805,211776,-0.006450000000000067,0.8973,0.8899,271891,-0.007399999999999962,133.58,130.76,348264,-2.8200000000000216
2009-04-15,1.3243,1.3265,621140,0.0021999999999999797,1.61085,1.59215,161674,-0.01869999999999994,1.508,1.5122,211141,0.0041999999999999815,0.8899,0.8807,321347,-0.009199999999999986,130.76,131.925,392807,1.1650000000000205
2009-04-16,1.3264,1.3155,615509,-0.010900000000000132,1.5921,1.5918,153519,-0.00029999999999996696,1.5122,1.5119,235528,-0.00029999999999996696,0.8806,0.88255,315610,0.0019499999999998963,131.92,131.13,378565,-0.789999999999992
2009-04-17,1.3155,1.3043,559432,-0.011199999999999877,1.5917,1.5818,138296,-0.009899999999999798,1.5119,1.51965,212589,0.007749999999999924,0.8825,0.88125,270093,-0.0012499999999999734,131.13,129.32,352314,-1.8100000000000023
2009-04-20,1.30577,1.2913,592056,-0.014470000000000205,1.5818,1.6008,138042,0.018999999999999906,1.52117,1.51065,217421,-0.010519999999999863,0.88232,0.88965,312954,0.007330000000000059,129.445,126.645,369060,-2.799999999999997
2009-04-21,1.29125,1.2921,565060,0.0008500000000000174,1.6007,1.60025,160669,-0.00045000000000006146,1.5107,1.511,190256,0.00029999999999996696,0.88965,0.8814,295590,-0.00825000000000009,126.64,127.365,391889,0.7249999999999943
2009-04-22,1.29215,1.2993,587141,0.00714999999999999,1.6004,1.61075,162506,0.01034999999999986,1.511,1.51285,192350,0.0018500000000001293,0.8814,0.8982,331994,0.016800000000000037,127.37,127.13,331732,-0.2400000000000091
2009-04-23,1.2993,1.3129,545539,0.013600000000000056,1.61085,1.6093,179059,-0.0015499999999999403,1.5128,1.5117,188221,-0.0010999999999998789,0.8982,0.8956,336706,-0.0026000000000000467,127.125,128.345,337931,1.2199999999999989
2009-04-24,1.3129,1.32395,520496,0.011050000000000004,1.6093,1.6012,173054,-0.008099999999999996,1.5116,1.50825,127853,-0.003349999999999964,0.89555,0.90205,274389,0.006500000000000061,128.345,128.645,366874,0.30000000000001137
2009-04-27,1.3244,1.3017,590569,-0.022699999999999942,1.6035,1.5846,223576,-0.018899999999999917,1.50758,1.505,172924,-0.0025800000000000267,0.90253,0.89115,328028,-0.011380000000000057,128.14,125.65,501296,-2.4899999999999807
2009-04-28,1.3018,1.31535,491200,0.013549999999999951,1.58465,1.6011,223776,0.016450000000000076,1.505,1.503,210677,-0.0020000000000000018,0.89115,0.897,309449,0.005850000000000022,125.65,127.43,565113,1.7800000000000011
2009-04-29,1.3154,1.3295,483715,0.014100000000000001,1.60125,1.5951,255330,-0.0061500000000001,1.50315,1.507,226806,0.003849999999999909,0.897,0.8982,319623,0.0011999999999999789,127.44,129.93,535647,2.490000000000009
2009-04-30,1.3295,1.3246,468815,-0.004899999999999904,1.59515,1.5797,289589,-0.015449999999999964,1.5071,1.5101,221505,0.0029999999999998916,0.89815,0.89685,377148,-0.0012999999999999678,129.95,131.07,536361,1.1200000000000045
2009-05-01,1.3246,1.32705,300231,0.0024500000000000632,1.57975,1.57115,155208,-0.008599999999999941,1.5101,1.50695,115086,-0.003149999999999986,0.89685,0.88905,209683,-0.007800000000000029,131.075,131.495,366926,0.4200000000000159
2009-05-04,1.32678,1.33855,469513,0.011769999999999836,1.5741,1.57165,223908,-0.0024500000000000632,1.50687,1.51,157888,0.003130000000000077,0.88945,0.8919,339995,0.0024500000000000632,132.08,132.29,400000,0.20999999999997954
2009-05-05,1.3386,1.33035,406469,-0.00825000000000009,1.57165,1.56535,289659,-0.006299999999999972,1.51,1.50885,204569,-0.0011499999999999844,0.8919,0.8842,358348,-0.00770000000000004,132.28,131.28,450448,-1.0
2009-05-06,1.33035,1.32859,506304,-0.0017599999999999838,1.5653,1.55215,291011,-0.013149999999999995,1.5089,1.5082,298320,-0.0006999999999999229,0.88425,0.8789,320985,-0.005349999999999966,131.28,131.05,444600,-0.22999999999998977
2009-05-07,1.32861,1.33585,366521,0.007239999999999913,1.5522,1.5648,221975,0.012599999999999945,1.5083,1.5121,256067,0.0038000000000000256,0.87895,0.89035,296140,0.011399999999999966,131.05,132.645,373146,1.5949999999999989
2009-05-08,1.3359,1.3639,362684,0.027999999999999803,1.565,1.56805,209915,0.003049999999999997,1.5121,1.5078,225454,-0.0042999999999999705,0.89035,0.8953,259474,0.00495000000000001,132.645,134.29,269783,1.6449999999999818
2009-05-11,1.3644,1.3583,633967,-0.006099999999999994,1.5681,1.5826,159232,0.014499999999999957,1.50628,1.5067,201282,0.0004199999999998649,0.89596,0.8975,373368,0.0015399999999999858,134.535,132.38,371632,-2.155000000000001
2009-05-12,1.35825,1.3696,782819,0.011349999999999971,1.5826,1.5865,184389,0.0039000000000000146,1.5067,1.5062,202184,-0.0004999999999999449,0.89755,0.89475,376612,-0.0027999999999999137,132.38,131.27,441318,-1.1099999999999852
2009-05-13,1.3696,1.35645,616776,-0.013149999999999995,1.58645,1.59,201353,0.003550000000000164,1.5062,1.5045,234260,-0.0017000000000000348,0.8948,0.896,321519,0.0011999999999999789,131.27,129.515,635121,-1.7550000000000239
2009-05-14,1.3565,1.36355,434215,0.007050000000000001,1.59005,1.5954,175540,0.005349999999999966,1.50445,1.5059,234768,0.0014499999999999513,0.896,0.89505,291236,-0.0009500000000000064,129.5,130.81,518159,1.3100000000000023
2009-05-15,1.3636,1.34945,378412,-0.014149999999999885,1.5954,1.58875,162214,-0.006649999999999823,1.5059,1.51315,199342,0.007249999999999979,0.89505,0.88875,262232,-0.006299999999999972,130.81,128.44,416306,-2.3700000000000045
2009-05-18,1.34778,1.35335,515347,0.005570000000000075,1.58775,1.57735,196946,-0.010399999999999965,1.51237,1.5102,346585,-0.0021700000000000053,0.88855,0.88445,339409,-0.0040999999999999925,127.875,130.2,673862,2.3249999999999886
2009-05-19,1.35335,1.36135,515227,0.008000000000000007,1.5773,1.5731,222593,-0.0041999999999999815,1.5102,1.5115,267574,0.0013000000000000789,0.8845,0.87935,346309,-0.005149999999999988,130.2,130.475,511829,0.2750000000000057
2009-05-20,1.3613,1.3768,500613,0.01550000000000007,1.57315,1.5722,213074,-0.0009500000000000064,1.5114,1.5154,278363,0.0040000000000000036,0.8794,0.87485,329676,-0.004549999999999943,130.475,129.97,512500,-0.5049999999999955
2009-05-21,1.3768,1.39535,544484,0.018550000000000066,1.5722,1.58105,201840,0.008850000000000025,1.5154,1.5203,245454,0.004899999999999904,0.87485,0.87785,306086,0.0030000000000000027,129.97,131.35,461895,1.3799999999999955
2009-05-22,1.39535,1.39955,606422,0.0041999999999999815,1.58105,1.56635,169581,-0.014700000000000157,1.52025,1.5189,189413,-0.0013500000000001844,0.87785,0.87855,222002,0.0007000000000000339,131.34,132.63,492137,1.289999999999992
2009-05-25,1.40169,1.3986,430706,-0.003090000000000037,1.57255,1.57395,146140,0.0014000000000000679,1.51931,1.51765,186701,-0.0016599999999999948,0.88075,0.87985,147240,-0.0009000000000000119,132.685,132.575,245716,-0.11000000000001364
2009-05-26,1.39865,1.3981,828179,-0.0005500000000000504,1.57385,1.55925,234309,-0.014599999999999946,1.5177,1.51605,308193,-0.0016500000000001513,0.87985,0.87575,318891,-0.0040999999999999925,132.575,132.99,509025,0.41500000000002046
2009-05-27,1.39815,1.38435,799221,-0.013800000000000034,1.5593,1.5506,235599,-0.00869999999999993,1.51605,1.51145,260268,-0.0045999999999999375,0.87575,0.86665,340192,-0.009099999999999997,132.995,132.66,425637,-0.33500000000000796
2009-05-28,1.3843,1.3954,783704,0.011099999999999888,1.55065,1.55395,259452,0.0032999999999998586,1.51145,1.5113,285195,-0.00014999999999987246,0.86665,0.87475,339254,0.008099999999999996,132.655,134.61,396988,1.9550000000000125
2009-05-29,1.3954,1.41565,770232,0.0202500000000001,1.5539,1.54325,238894,-0.010650000000000048,1.51125,1.51005,301852,-0.0012000000000000899,0.8747,0.87435,304005,-0.0003500000000000725,134.615,134.945,346148,0.3299999999999841
2009-06-01,1.41449,1.4156,854645,0.0011099999999999444,1.5403,1.54675,235735,0.006450000000000067,1.50902,1.51445,304136,0.005430000000000046,0.87336,0.8614,301105,-0.01195999999999997,134.535,136.335,315521,1.8000000000000114
2009-06-02,1.41555,1.4291,772432,0.013549999999999951,1.54675,1.548,198055,0.0012499999999999734,1.5145,1.51835,321374,0.003850000000000131,0.8614,0.86275,361006,0.0013499999999999623,136.325,136.7,365440,0.375
2009-06-03,1.42905,1.4167,831294,-0.012349999999999861,1.548,1.57175,257461,0.023749999999999938,1.51835,1.51525,358585,-0.0031000000000001027,0.86275,0.8685,375152,0.005750000000000033,136.705,136.255,364776,-0.45000000000001705
2009-06-04,1.41675,1.41835,945255,0.0016000000000000458,1.57175,1.55845,277137,-0.01330000000000009,1.51525,1.5155,326207,0.0002500000000000835,0.8685,0.87915,366553,0.010649999999999937,136.26,137.05,399624,0.7900000000000205
2009-06-05,1.41845,1.3965,733533,-0.021949999999999914,1.55855,1.56225,233414,0.0036999999999998145,1.5155,1.51615,286577,0.0006500000000000394,0.87915,0.87375,344092,-0.00539999999999996,137.06,137.77,324706,0.710000000000008
2009-06-08,1.3968,1.39165,861417,-0.005149999999999988,1.564,1.55115,243978,-0.012850000000000028,1.51692,1.518,377388,0.0010799999999999699,0.87505,0.8663,412667,-0.008750000000000036,137.725,136.935,423715,-0.789999999999992
2009-06-09,1.39165,1.4067,761248,0.015050000000000008,1.55115,1.5527,238083,0.0015499999999999403,1.518,1.5166,344589,-0.0014000000000000679,0.8663,0.8622,344992,-0.0040999999999999925,136.935,136.695,343347,-0.2400000000000091
2009-06-10,1.4067,1.4006,697812,-0.006099999999999994,1.5526,1.5496,251932,-0.0029999999999998916,1.5166,1.5114,356450,-0.005199999999999871,0.8622,0.8557,428952,-0.00649999999999995,136.69,137.545,264079,0.8549999999999898
2009-06-11,1.4006,1.4106,674676,0.010000000000000009,1.5497,1.55525,260995,0.005549999999999944,1.5114,1.51025,351125,-0.0011499999999999844,0.8556,0.85165,305154,-0.003950000000000009,137.54,137.83,250979,0.29000000000002046
2009-06-12,1.4106,1.4015,670321,-0.009100000000000108,1.5553,1.56625,203892,0.010950000000000015,1.51025,1.51185,295409,0.0015999999999998238,0.85165,0.8521,309027,0.00044999999999995044,137.83,137.905,251980,0.07499999999998863
2009-06-15,1.39929,1.37613,249923,-0.023159999999999847,1.56625,1.56625,203892,0.0,1.51147,1.50574,139873,-0.005730000000000013,0.85158,0.84809,120122,-0.003489999999999993,137.905,137.905,251980,0.0
2009-06-16,1.3764,1.38346,205281,0.007059999999999844,1.56625,1.56625,203892,0.0,1.50571,1.50565,114194,-6.000000000017103e-05,0.8482,0.84503,104052,-0.003170000000000006,137.905,137.905,251980,0.0
2009-06-17,1.38348,1.39499,203997,0.01150999999999991,1.56625,1.56625,203892,0.0,1.5057,1.50663,115865,0.0009299999999998754,0.84508,0.85074,103393,0.005659999999999998,137.905,137.905,251980,0.0
2009-06-18,1.39505,1.39099,203866,-0.0040599999999999525,1.56625,1.56625,203892,0.0,1.50663,1.51018,115342,0.003550000000000164,0.85077,0.85077,103701,0.0,137.905,137.905,251980,0.0
2009-06-19,1.39115,1.3938,323788,0.002649999999999819,1.5785,1.5816,60823,0.0030999999999998806,1.51005,1.5068,171418,-0.003249999999999975,0.8509,0.84505,157339,-0.005850000000000022,134.765,134.14,100470,-0.625
2009-06-22,1.39468,1.38375,575216,-0.010929999999999884,1.57955,1.59855,220403,0.018999999999999906,1.5065,1.50555,364926,-0.0009500000000000064,0.84489,0.84835,321873,0.0034600000000000186,134.115,131.96,331435,-2.155000000000001
2009-06-23,1.38375,1.408,610599,0.024249999999999883,1.59855,1.6162,233819,0.017650000000000166,1.50555,1.5018,368931,-0.00374999999999992,0.84835,0.856,357608,0.007649999999999935,131.955,134.295,407224,2.339999999999975
2009-06-24,1.40795,1.39615,570999,-0.011800000000000033,1.6162,1.6114,245872,-0.0048000000000001375,1.5018,1.52985,382060,0.02804999999999991,0.856,0.8482,282917,-0.007800000000000029,134.29,134.005,402576,-0.2849999999999966
2009-06-25,1.39615,1.40281,541847,0.006659999999999888,1.6114,1.6132,173656,0.0018000000000000238,1.52985,1.53,380353,0.0001500000000000945,0.8482,0.85368,322200,0.00548000000000004,134.005,133.97,301175,-0.03499999999999659
2009-06-26,1.40269,1.4053,442107,0.002610000000000001,1.6152,1.61875,177273,0.003549999999999942,1.52975,1.52265,265869,-0.007099999999999884,0.85383,0.85045,284446,-0.0033799999999999386,134.635,133.89,270691,-0.7450000000000045
2009-06-29,1.40609,1.4098,479951,0.00370999999999988,1.61965,1.631,212302,0.011349999999999971,1.5227,1.52565,340259,0.002950000000000008,0.85187,0.84985,331106,-0.0020200000000000218,133.815,135.48,429823,1.664999999999992
2009-06-30,1.4098,1.40313,571587,-0.006669999999999954,1.631,1.632,229240,0.0009999999999998899,1.5256,1.5241,358397,-0.0015000000000000568,0.8498,0.8538,326392,0.0040000000000000036,135.48,135.335,468871,-0.1449999999999818
2009-07-01,1.4028,1.41266,82276,0.00985999999999998,1.6321,1.6239,224973,-0.008200000000000207,1.52415,1.5203,311803,-0.003849999999999909,0.8538,0.8575,342565,0.0037000000000000366,135.335,136.425,451773,1.0900000000000034
2009-07-02,1.4125,1.39663,81615,-0.01587000000000005,1.62385,1.6221,202555,-0.0017499999999999183,1.52025,1.51805,240750,-0.002200000000000202,0.8575,0.8529,293932,-0.0046000000000000485,136.425,133.78,383725,-2.6450000000000102
2009-07-03,1.39672,1.39792,72253,0.0012000000000000899,1.6221,1.62185,138060,-0.0002500000000000835,1.5181,1.5188,193728,0.0006999999999999229,0.8529,0.8558,170466,0.0029000000000000137,133.78,134.24,252258,0.46000000000000796
2009-07-06,1.39591,1.39694,89177,0.0010300000000000864,1.62135,1.6211,372730,-0.0002500000000000835,1.51844,1.516,482467,-0.0024399999999999977,0.85497,0.859,558404,0.004029999999999978,134.15,133.025,728740,-1.125
2009-07-07,1.39674,1.39007,81672,-0.006670000000000176,1.62115,1.61985,358219,-0.0013000000000000789,1.51595,1.51525,521962,-0.0006999999999999229,0.859,0.8638,665090,0.0048000000000000265,133.03,131.495,732146,-1.5349999999999966
2009-07-08,1.39011,1.38864,81188,-0.0014699999999998603,1.62,1.61575,366617,-0.004250000000000087,1.51525,1.51335,553775,-0.0019000000000000128,0.8638,0.8637,714271,-9.999999999998899e-05,131.495,129.075,668353,-2.420000000000016
2009-07-09,1.38851,1.39941,81228,0.010900000000000132,1.61575,1.6258,360265,0.010049999999999892,1.51335,1.51245,592116,-0.0008999999999999009,0.86365,0.8587,762732,-0.00495000000000001,129.075,130.36,652756,1.285000000000025
2009-07-10,1.39919,1.39351,72466,-0.005679999999999907,1.62575,1.62125,292861,-0.0044999999999999485,1.51245,1.51405,587950,0.0015999999999998238,0.8587,0.85945,639219,0.0007500000000000284,130.34,128.95,511816,-1.3900000000000148
2009-07-13,1.39364,1.39791,90131,0.004269999999999996,1.62045,1.60875,350999,-0.011700000000000044,1.51293,1.51355,665262,0.0006199999999998429,0.86033,0.85975,832003,-0.0005800000000000249,128.83,130.025,763306,1.1949999999999932
2009-07-14,1.39789,1.39791,80119,1.999999999990898e-05,1.6089,1.58535,420487,-0.02354999999999996,1.51355,1.52105,684130,0.007500000000000062,0.85975,0.856,832684,-0.003750000000000031,130.025,130.865,649127,0.8400000000000034
2009-07-15,1.39802,1.40751,81140,0.009489999999999998,1.5854,1.57445,335829,-0.010950000000000015,1.52105,1.51555,653781,-0.00550000000000006,0.856,0.85795,787379,0.0019500000000000073,130.875,132.79,619187,1.914999999999992
2009-07-16,1.40749,1.41174,80765,0.004250000000000087,1.57445,1.57875,318206,0.0043000000000001926,1.5156,1.518,523235,0.0023999999999999577,0.85795,0.8618,653403,0.00385000000000002,132.79,132.41,565038,-0.37999999999999545
2009-07-17,1.4116,1.40986,72383,-0.0017400000000000748,1.5787,1.56965,301931,-0.009050000000000002,1.51795,1.51815,581607,0.00020000000000020002,0.8618,0.8631,702274,0.0012999999999999678,132.41,132.835,539123,0.42500000000001137
2009-07-20,1.40953,1.42054,88735,0.011009999999999964,1.5727,1.5739,310082,0.0012000000000000899,1.5183,1.51905,679651,0.0007500000000000284,0.8635,0.86045,814616,-0.003049999999999997,132.785,133.515,611928,0.7299999999999898
2009-07-21,1.42048,1.4184,81492,-0.0020799999999998597,1.5739,1.57085,298176,-0.003049999999999997,1.51905,1.5161,773391,-0.002950000000000008,0.8604,0.86475,849547,0.004349999999999965,133.505,132.67,587517,-0.835000000000008
2009-07-22,1.41857,1.42221,81847,0.0036399999999998656,1.5708,1.56515,292326,-0.005649999999999933,1.5161,1.5159,677658,-0.00019999999999997797,0.86475,0.8644,751725,-0.0003500000000000725,132.665,133.305,633481,0.6400000000000148
2009-07-23,1.42232,1.41468,80809,-0.007640000000000091,1.5651,1.54385,304927,-0.02124999999999999,1.5159,1.52085,674166,0.00495000000000001,0.86435,0.858,759154,-0.006349999999999967,133.305,134.2,648578,0.8949999999999818
2009-07-24,1.41429,1.42006,72704,0.005770000000000053,1.54375,1.54275,264002,-0.0009999999999998899,1.52085,1.52235,546845,0.0015000000000000568,0.85795,0.86455,640122,0.00660000000000005,134.195,134.605,534037,0.4099999999999966
2009-07-27,1.42057,1.4232,89103,0.00262999999999991,1.54305,1.5398,344385,-0.003249999999999975,1.52177,1.524,726376,0.0022299999999999542,0.8632,0.86415,678993,0.0009500000000000064,134.875,135.265,674578,0.38999999999998636
2009-07-28,1.42351,1.41801,79757,-0.00550000000000006,1.5398,1.53185,329439,-0.007950000000000124,1.524,1.52305,684878,-0.0009500000000000064,0.8642,0.8618,757328,-0.0023999999999999577,135.26,134.075,690360,-1.1850000000000023
